Date,Close
5/24/2018 16:00:00,157.7
5/25/2018 16:00:00,155.85
5/29/2018 16:00:00,153.62
5/30/2018 16:00:00,155.46
5/31/2018 16:00:00,151.91
6/1/2018 16:00:00,153.52
6/4/2018 16:00:00,152.5
6/5/2018 16:00:00,153.01
6/6/2018 16:00:00,156.51
6/7/2018 16:00:00,156.29
6/8/2018 16:00:00,155.32
6/11/2018 16:00:00,156.3
6/12/2018 16:00:00,157.49
6/13/2018 16:00:00,154.71
6/14/2018 16:00:00,153.14
6/15/2018 16:00:00,150.02
6/18/2018 16:00:00,148.68
6/19/2018 16:00:00,143.3
6/20/2018 16:00:00,143.13
6/21/2018 16:00:00,139.53
6/22/2018 16:00:00,139.94
6/25/2018 16:00:00,136.58
6/26/2018 16:00:00,135.54
6/27/2018 16:00:00,134.61
6/28/2018 16:00:00,136.03
6/29/2018 16:00:00,135.67
7/2/2018 16:00:00,136.29
7/3/2018 13:00:00,133.83
7/5/2018 16:00:00,135.81
7/6/2018 16:00:00,135.41
7/9/2018 16:00:00,140.97
7/10/2018 16:00:00,141.25
7/11/2018 16:00:00,136.76
7/12/2018 16:00:00,139.42
7/13/2018 16:00:00,140.75
7/16/2018 16:00:00,138.08
7/17/2018 16:00:00,138.95
7/18/2018 16:00:00,141.12
7/19/2018 16:00:00,139.42
7/20/2018 16:00:00,136.82
7/23/2018 16:00:00,136.28
7/24/2018 16:00:00,137.97
7/25/2018 16:00:00,140.48
7/26/2018 16:00:00,142.58
7/27/2018 16:00:00,142.56
7/30/2018 16:00:00,139.75
7/31/2018 16:00:00,143.8
8/1/2018 16:00:00,138.54
8/2/2018 16:00:00,138.01
8/3/2018 16:00:00,138.51
8/6/2018 16:00:00,139.48
8/7/2018 16:00:00,142.38
8/8/2018 16:00:00,139.71
8/9/2018 16:00:00,138.52
8/10/2018 16:00:00,135.92
8/13/2018 16:00:00,135.02
8/14/2018 16:00:00,134.92
8/15/2018 16:00:00,132.02
8/16/2018 16:00:00,136.26
8/17/2018 16:00:00,139.34
8/20/2018 16:00:00,138.67
8/21/2018 16:00:00,139.99
8/22/2018 16:00:00,139.63
8/23/2018 16:00:00,136.79
8/24/2018 16:00:00,138.21
8/27/2018 16:00:00,142.04
8/28/2018 16:00:00,142
8/29/2018 16:00:00,141.86
8/30/2018 16:00:00,139.06
8/31/2018 16:00:00,138.85
9/4/2018 16:00:00,138.24
9/5/2018 16:00:00,140.59
9/6/2018 16:00:00,141.57
9/7/2018 16:00:00,141.32
9/10/2018 16:00:00,142.05
9/11/2018 16:00:00,142.03
9/12/2018 16:00:00,144.28
9/13/2018 16:00:00,145.54
9/14/2018 16:00:00,144.9
9/17/2018 16:00:00,146.22
9/18/2018 16:00:00,149.07
9/19/2018 16:00:00,152.76
9/20/2018 16:00:00,156
9/21/2018 16:00:00,156.38
9/24/2018 16:00:00,154
9/25/2018 16:00:00,154.09
9/26/2018 16:00:00,153.17
9/27/2018 16:00:00,152.47
9/28/2018 16:00:00,152.49
10/1/2018 16:00:00,152.28
10/2/2018 16:00:00,154.82
10/3/2018 16:00:00,158.22
10/4/2018 16:00:00,156.75
10/5/2018 16:00:00,153.31
10/8/2018 16:00:00,153.35
10/9/2018 16:00:00,149.46
10/10/2018 16:00:00,143.72
10/11/2018 16:00:00,140.97
10/12/2018 16:00:00,142.07
10/15/2018 16:00:00,141.8
10/16/2018 16:00:00,143.71
10/17/2018 16:00:00,141.34
10/18/2018 16:00:00,135.8
10/19/2018 16:00:00,131.32
10/22/2018 16:00:00,128.71
10/23/2018 16:00:00,118.98
10/24/2018 16:00:00,112.34
10/25/2018 16:00:00,115.63
10/26/2018 16:00:00,115.05
10/29/2018 16:00:00,113.98
10/30/2018 16:00:00,117.46
10/31/2018 16:00:00,121.32
11/1/2018 16:00:00,124.7
11/2/2018 16:00:00,125.79
11/5/2018 16:00:00,126.41
11/6/2018 16:00:00,129.33
11/7/2018 16:00:00,135.1
11/8/2018 16:00:00,131.39
11/9/2018 16:00:00,126.91
11/12/2018 16:00:00,125
11/13/2018 16:00:00,125.96
11/14/2018 16:00:00,125.1
11/15/2018 16:00:00,129.42
11/16/2018 16:00:00,129.96
11/19/2018 16:00:00,125.98
11/20/2018 16:00:00,122.27
11/21/2018 16:00:00,123.87
11/23/2018 13:00:00,122.32
11/26/2018 16:00:00,124.8
11/27/2018 16:00:00,124.6
11/28/2018 16:00:00,130.77
11/29/2018 16:00:00,130.23
11/30/2018 16:00:00,135.67
12/3/2018 16:00:00,138.95
12/4/2018 16:00:00,129.32
12/6/2018 16:00:00,128.37
12/7/2018 16:00:00,123.55
12/10/2018 16:00:00,123.39
12/11/2018 16:00:00,123.24
12/12/2018 16:00:00,125.37
12/13/2018 16:00:00,125.9
12/14/2018 16:00:00,126.77
12/17/2018 16:00:00,124.47
12/18/2018 16:00:00,124.27
12/19/2018 16:00:00,122.33
12/20/2018 16:00:00,121.55
12/21/2018 16:00:00,120.07
12/24/2018 13:00:00,116.95
12/26/2018 16:00:00,124.76
12/27/2018 16:00:00,126.67
12/28/2018 16:00:00,125.61
12/31/2018 16:00:00,127.07
1/2/2019 16:00:00,126.38
1/3/2019 16:00:00,121.51
1/4/2019 16:00:00,128.15
1/7/2019 16:00:00,128.23
1/8/2019 16:00:00,129.77
1/9/2019 16:00:00,130.27
1/10/2019 16:00:00,132.96
1/11/2019 16:00:00,132.1
1/14/2019 16:00:00,131.8
1/15/2019 16:00:00,130.69
1/16/2019 16:00:00,131.66
1/17/2019 16:00:00,134.54
1/18/2019 16:00:00,136.6
1/22/2019 16:00:00,132.24
1/23/2019 16:00:00,131.82
1/24/2019 16:00:00,132.73
1/25/2019 16:00:00,136.86
1/28/2019 16:00:00,124.37
1/29/2019 16:00:00,126.53
1/30/2019 16:00:00,130.11
1/31/2019 16:00:00,133.16
2/1/2019 16:00:00,130.91
2/4/2019 16:00:00,130.88
2/5/2019 16:00:00,132
2/6/2019 16:00:00,130.54
2/7/2019 16:00:00,128.78
2/8/2019 16:00:00,128.6
2/11/2019 16:00:00,128.93
2/12/2019 16:00:00,132.67
2/13/2019 16:00:00,133.1
2/14/2019 16:00:00,132.62
2/15/2019 16:00:00,136.2
2/19/2019 16:00:00,135.8
2/20/2019 16:00:00,140.31
2/21/2019 16:00:00,138.88
2/22/2019 16:00:00,138.68
2/25/2019 16:00:00,141.41
2/26/2019 16:00:00,137.98
2/27/2019 16:00:00,139.58
2/28/2019 16:00:00,137.34
3/1/2019 16:00:00,137.47
3/4/2019 16:00:00,138.35
3/5/2019 16:00:00,137.14
3/6/2019 16:00:00,134.83
3/7/2019 16:00:00,132.8
3/8/2019 16:00:00,131.35
3/11/2019 16:00:00,133.11
3/12/2019 16:00:00,132.48
3/13/2019 16:00:00,133.5
3/14/2019 16:00:00,133.69
3/15/2019 16:00:00,132.67
3/18/2019 16:00:00,134.1
3/19/2019 16:00:00,134.15
3/20/2019 16:00:00,133.01
3/21/2019 16:00:00,134.06
3/22/2019 16:00:00,129.77
3/25/2019 16:00:00,131.38
3/26/2019 16:00:00,131.84
3/27/2019 16:00:00,131.2
3/28/2019 16:00:00,132.37
3/29/2019 16:00:00,135.49
4/1/2019 16:00:00,140.25
4/2/2019 16:00:00,140.19
4/3/2019 16:00:00,139.26
4/4/2019 16:00:00,140.13
4/5/2019 16:00:00,140.36
4/8/2019 16:00:00,139.82
4/9/2019 16:00:00,136.35
4/10/2019 16:00:00,137.53
4/11/2019 16:00:00,138.87
4/12/2019 16:00:00,141.2
4/15/2019 16:00:00,140.25
4/16/2019 16:00:00,142.03
4/17/2019 16:00:00,142.74
4/18/2019 16:00:00,143.36
4/22/2019 16:00:00,142.38
4/23/2019 16:00:00,142.03
4/24/2019 16:00:00,137.73
4/25/2019 16:00:00,136.13
4/26/2019 16:00:00,139.03
4/29/2019 16:00:00,139.02
4/30/2019 16:00:00,139.42
5/1/2019 16:00:00,138.15
5/2/2019 16:00:00,135.17
5/3/2019 16:00:00,139.06
5/6/2019 16:00:00,136.76
5/7/2019 16:00:00,133.67
5/8/2019 16:00:00,131.95
5/9/2019 16:00:00,131.2
5/10/2019 16:00:00,131.34
5/13/2019 16:00:00,125.3
5/14/2019 16:00:00,127.47
5/15/2019 16:00:00,127.3
5/16/2019 16:00:00,126.61
5/17/2019 16:00:00,122.76
5/20/2019 16:00:00,122.43
5/21/2019 16:00:00,124.95
5/22/2019 16:00:00,123.56
5/23/2019 16:00:00,122.26
5/24/2019 16:00:00,122.9
5/28/2019 16:00:00,121.59
5/29/2019 16:00:00,121.48
5/30/2019 16:00:00,121.84
5/31/2019 16:00:00,119.81
6/3/2019 16:00:00,120.65
6/4/2019 16:00:00,122.08
6/5/2019 16:00:00,123.12
6/6/2019 16:00:00,123.39
6/7/2019 16:00:00,124.46
6/10/2019 16:00:00,125.74
6/11/2019 16:00:00,127.28
6/12/2019 16:00:00,127.1
6/13/2019 16:00:00,127.17
6/14/2019 16:00:00,127.23
6/17/2019 16:00:00,127.32
6/18/2019 16:00:00,130.33
6/19/2019 16:00:00,130.61
6/20/2019 16:00:00,133.63
6/21/2019 16:00:00,133.89
6/24/2019 16:00:00,134.37
6/25/2019 16:00:00,133.71
6/26/2019 16:00:00,135.15
6/27/2019 16:00:00,135.5
6/28/2019 16:00:00,136.29
7/1/2019 16:00:00,136.6
7/2/2019 16:00:00,135.85
7/3/2019 13:00:00,135.59
7/5/2019 16:00:00,135.49
7/8/2019 16:00:00,134.84
7/9/2019 16:00:00,134.29
7/10/2019 16:00:00,132.64
7/11/2019 16:00:00,133.96
7/12/2019 16:00:00,138.36
7/15/2019 16:00:00,139.64
7/16/2019 16:00:00,139.09
7/17/2019 16:00:00,135.73
7/18/2019 16:00:00,134.89
7/19/2019 16:00:00,136.23
7/22/2019 16:00:00,135.24
7/23/2019 16:00:00,138.1
7/24/2019 16:00:00,131.91
7/25/2019 16:00:00,134.71
7/26/2019 16:00:00,132.92
7/29/2019 16:00:00,134.46
7/30/2019 16:00:00,132.95
7/31/2019 16:00:00,131.67
8/1/2019 16:00:00,126.79
